total_bill,tip,size,sex_Female,sex_Male,day_Fri,day_Sat,day_Sun,day_Thur,smoker_No,smoker_Yes,time_Dinner,time_Lunch
0.4110075454948956,0.1144444444444444,0.2,0,1,0,1,0,0,0,1,1,0
0.15557035064358632,0.13666666666666666,0.2,1,0,0,1,0,0,0,1,1,0
0.5395028850421659,0.1111111111111111,0.4000000000000001,0,1,0,1,0,0,0,1,1,0
0.44695960940967594,0.46222222222222226,0.6000000000000001,0,1,0,1,0,0,0,1,1,0
0.9449622725255215,0.8888888888888888,0.6000000000000001,0,1,0,1,0,0,1,0,1,0
0.16688859298712827,0.16666666666666669,0.2,1,0,0,1,0,0,0,1,1,0
0.49755881047492234,0.6111111111111112,0.4000000000000001,1,0,0,1,0,0,0,1,1,0
0.1586773191300488,0.011111111111111127,0.2,1,0,0,1,0,0,0,1,1,0
0.49711495783399906,0.2222222222222222,0.8,0,1,0,1,0,0,0,1,1,0
0.1296049711495783,0.05555555555555555,0.2,0,1,0,1,0,0,0,1,1,0
0.04416333777185974,0.04888888888888887,0.2,0,1,0,1,0,0,0,1,1,0
0.5412782956058588,0.23222222222222222,0.6000000000000001,1,0,0,1,0,0,0,1,1,0
0.14225477141588994,0.13333333333333336,0.2,0,1,1,0,0,0,0,1,0,1
0.17021748779405238,0.27555555555555555,0.2,1,0,1,0,0,0,0,1,0,1
0.0628051486906347,0.10222222222222221,0.0,0,1,1,0,0,0,0,1,0,1
0.22703062583222366,0.2222222222222222,0.4000000000000001,1,0,1,0,0,0,1,0,0,1
0.17021748779405238,0.06444444444444444,0.2,0,1,1,0,0,0,0,1,0,1
0.23346648912561024,0.16666666666666669,0.2,1,0,1,0,0,0,0,1,0,1
0.09631602308033732,0.1111111111111111,0.2,1,0,1,0,0,0,0,1,0,1
0.32623169107856187,0.2222222222222222,0.6000000000000001,0,1,0,1,0,0,1,0,1,0
0.16711051930758986,0.19111111111111112,0.2,0,1,0,1,0,0,1,0,1,0
0.36329338659565025,0.20888888888888885,0.2,1,0,0,1,0,0,0,1,1,0
0.40523746116289394,0.1111111111111111,0.6000000000000001,0,1,0,1,0,0,0,1,1,0
0.22059476253883709,0.2222222222222222,0.4000000000000001,0,1,0,1,0,0,0,1,1,0
0.13004882379050153,0.26555555555555554,0.2,0,1,0,1,0,0,1,0,1,0
0.11140701287172655,0.052222222222222225,0.2,0,1,0,1,0,0,1,0,1,0
0.21704394141145134,0.2222222222222222,0.2,0,1,0,1,0,0,0,1,1,0
0.0958721704394141,0.02777777777777779,0.2,0,1,0,1,0,0,1,0,1,0
0.15201952951620057,0.0,0.2,0,1,0,1,0,0,0,1,1,0
0.600976475810031,0.018888888888888872,0.2,0,1,0,1,0,0,0,1,1,0
0.667554371948513,0.40777777777777774,0.4000000000000001,1,0,0,1,0,0,1,0,1,0
0.5166444740346204,0.5466666666666666,0.4000000000000001,0,1,0,1,0,0,1,0,1,0
0.4755881047492232,0.1111111111111111,0.2,1,0,0,1,0,0,0,1,1,0
0.37549933422103865,0.1111111111111111,0.2,0,1,0,1,0,0,0,1,1,0
0.2678650687971593,0.08333333333333331,0.2,0,1,0,1,0,0,1,0,1,0
0.2891699955614736,0.2222222222222222,0.2,1,0,0,0,0,1,1,0,1,0
